stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-01,1459,2129
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-02,2781,3475
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-03,1686,2330
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-04,4496,5346
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-05,4659,5682
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-06,4643,5402
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-07,4572,5596
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-08,4729,5767
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-09,2914,3804
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-10,2131,3026
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-11,4460,5483
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-12,4764,5806
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-13,4687,5702
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-14,4368,4517
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-15,5092,6884
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-16,2917,3714
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-17,2179,2994
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-18,3721,4763
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-19,4673,5742
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-20,4475,5550
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-21,4745,5739
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2021-01-22,4837,5797
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-01,1928,2625
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-02,2735,3875
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-03,1708,2330
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-04,2868,4032
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-05,2985,3991
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-06,2926,4026
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-07,2963,3859
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-08,2985,4091
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-09,2331,3325
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-10,1581,2434
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-11,2821,3717
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-12,2972,3972
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-13,2844,3860
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-14,3030,3928
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-15,3027,4074
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-16,2317,3392
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-17,1798,2412
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-18,2369,3307
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-19,2882,4012
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-20,2814,3715
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-21,2935,3859
49 St,N R W,BMT,Broadway - Brighton,M,Subway,-73.984139,40.759901,10,2021-01-22,3086,4342
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-01,380,551
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-02,481,697
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-03,457,618
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-04,999,1132
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-05,989,1138
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-06,1085,1240
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-07,1068,1254
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-08,1014,1247
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-09,556,1000
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-10,507,810
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-11,963,1154
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-12,1009,1186
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-13,1065,1303
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-14,1083,1305
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-15,1091,1291
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-16,589,729
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-17,542,784
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-18,957,1041
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-19,1021,1191
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-20,1029,1243
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-21,1115,1299
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2021-01-22,968,1151
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-01,1513,2078
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-02,1807,2678
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-03,1555,2080
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-04,3870,4640
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-05,3942,4655
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-06,3992,4663
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-07,3929,4709
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-08,3734,4733
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-09,1775,2582
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-10,1841,2550
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-11,3789,4504
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-12,4015,4615
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-13,3888,4601
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-14,4182,4823
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-15,3914,4666
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-16,1777,2653
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-17,1998,2678
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-18,3302,4090
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-19,3886,4605
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-20,3817,4637
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-21,4230,4714
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2021-01-22,3659,4219
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-01,469,1002
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-02,908,1825
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-03,618,1262
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-04,766,1318
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-05,750,1250
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-06,706,1268
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-07,775,1347
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-08,755,1386
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-09,886,1923
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-10,686,1597
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-11,729,1339
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-12,752,1321
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-13,772,1494
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-14,796,1350
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-15,779,1482
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-16,873,1879
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-17,779,1645
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-18,711,1352
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-19,701,1238
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-20,635,1307
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-21,762,1349
Bowery,J Z,BMT,Jamaica,M,Subway,-73.993915,40.72028,103,2021-01-22,826,1499
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-01,365,375
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-02,562,549
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-03,328,329
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-04,1353,784
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-05,1398,786
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-06,1390,781
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-07,1392,806
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-08,1278,763
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-09,524,458
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-10,335,316
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-11,1390,722
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-12,1410,812
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-13,1431,790
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-14,1442,803
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-15,1344,790
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-16,508,507
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-17,414,385
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-18,810,578
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-19,1472,807
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-20,1380,737
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-21,1477,824
Broad St,J Z,BMT,Jamaica,M,Subway,-74.011056,40.706476,107,2021-01-22,1220,706
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-01,380,580
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-02,653,875
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-03,431,628
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-04,1650,1764
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-05,1623,1846
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-06,1660,1788
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-07,1576,1710
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-08,1583,1705
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-09,716,1052
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-10,590,831
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-11,1572,1708
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-12,1635,1857
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-13,1650,1844
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-14,1691,1753
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-15,1568,1684
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-16,782,1095
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-17,642,877
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-18,1158,1347
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-19,1580,1769
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-20,1576,1682
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-21,1632,1771
Middle Village - Metropolitan Av,M,BMT,Myrtle Av,Q,Elevated,-73.889601,40.711396,108,2021-01-22,1643,1740
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-01,674,901
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-02,1123,1481
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-03,740,1015
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-04,2317,2940
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-05,2370,2997
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-06,2417,2947
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-07,2291,2953
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-08,2384,2875
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-09,1153,1577
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-10,859,1097
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-11,2274,2958
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-12,2403,2878
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-13,2395,2932
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-14,2404,3016
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-15,2369,2910
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-16,1148,1492
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-17,861,1174
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-18,1886,2392
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-19,2306,2930
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-20,2312,2942
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-21,2386,3017
Fresh Pond Rd,M,BMT,Myrtle Av,Q,Elevated,-73.895877,40.706186,109,2021-01-22,2353,2605
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-01,432,512
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-02,650,692
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-03,452,567
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-04,1603,1491
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-05,1720,1575
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-06,1711,1652
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-07,1685,1644
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-08,1618,1591
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-09,734,765
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-10,548,622
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-11,1629,1499
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-12,1664,1626
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-13,1703,1676
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-14,1662,1683
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-15,1710,1569
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-16,700,793
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-17,525,592
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-18,1246,1246
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-19,1689,1634
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-20,1611,1540
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-21,1755,1751
Forest Av,M,BMT,Myrtle Av,Q,Elevated,-73.903077,40.704423,110,2021-01-22,1636,1316
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-01,320,475
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-02,451,592
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-03,321,475
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-04,992,1299
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-05,1084,1332
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-06,1181,1360
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-07,1141,1370
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-08,1089,1351
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-09,496,628
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-10,381,543
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-11,1125,1224
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-12,1072,1269
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-13,1094,1388
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-14,1123,1362
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-15,1105,1291
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-16,515,644
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-17,396,514
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-18,904,1138
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-19,1055,1358
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-20,1101,1323
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-21,1177,1361
Seneca Av,M,BMT,Myrtle Av,Q,Elevated,-73.90774,40.702762,111,2021-01-22,1104,1156
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-01,502,790
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-02,826,1045
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-03,575,727
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-04,1538,1985
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-05,1477,1982
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-06,1605,2159
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-07,1529,1997
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-08,1620,2018
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-09,773,1003
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-10,586,835
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-11,1452,1906
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-12,1487,1842
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-13,1479,1956
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-14,1551,1888
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-15,1607,2099
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-16,762,997
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-17,663,853
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-18,1122,1613
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-19,1488,1820
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-20,1448,1913
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-21,1467,1886
Knickerbocker Av,M,BMT,Myrtle Av,Bk,Elevated,-73.919711,40.698664,113,2021-01-22,1544,1912
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-01,385,502
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-02,545,581
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-03,356,528
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-04,1172,1370
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-05,1172,1442
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-06,1198,1457
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-07,1191,1539
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-08,1278,1565
Central Av,M,BMT,Myrtle Av,Bk,Elevated,-73.927397,40.697857,114,2021-01-09,536,658
